2020-11-01,M Social Singapore,YOTEL Singapore Orchard Road (SG Clean Certified),Hotel G Singapore (SG Clean Certified),Resorts World Sentosa - Hotel Michael (SG Clean Certified),Pan Pacific Serviced Suites Beach Road (SG Clean Certified),Hotel Boss,Carlton Hotel Singapore - SG Clean Certified,Goodwood Park Hotel (SG Clean Certified),PARKROYAL on Beach Road Singapore (SG Clean Certified),InterContinental Singapore (SG Clean Certified),Amara Sanctuary Resort Sentosa (SG Clean Certified),lyf Funan Singapore,Hilton Singapore (SG Clean Certified),"Capri by Fraser - Changi City (SG Clean Certified,Staycation approved)",YOTELAIR Singapore Changi Airport at Jewel (SG Clean Certified),Marina Bay Sands (SG Clean Certified),One Farrer Hotel (SG Clean),Resorts World Sentosa - Equarius Hotel (SG Clean Certified),Amara Singapore (SG Clean Certified),Hotel Soloha @ Chinatown (SG Clean),Hotel Mono - (SG Clean Certified),Mandarin Orchard Singapore -SG Clean Certified,The Quay Hotel,Fairmont Singapore (SG Clean Certified),Q Loft Hotel1929@Chinatown,The Capitol Kempinski Hotel Singapore (SG Clean Certified),Strand Hotel (SG Clean Certified),Orchard Hotel Singapore,Robertson Quay Hotel,W Singapore - Sentosa Cove (SG Clean Certified),Grand Hyatt Singapore,Hotel Royal (SG Clean Certified),Oasia Hotel Downtown Singapore by Far East Hospitality (SG Clean Certified),Champion Hotel,Ascott Orchard Singapore (SG Clean Certified),"The Ritz-Carlton, Millenia Singapore",Ascott Raffles Place Singapore,The Fullerton Hotel,Park 22 Hotel Little India (SG Clean Certified & Staycation Approved),"Aqueen Hotel Paya Lebar (SG Clean, Staycation Approved)",The St. Regis Singapore (SG Clean Certified),Orchid Country Club,"Hotel 1887, The New Opera House",Lloyds Inn,Village Hotel Bugis by Far East Hospitality (SG Clean Certified),The Southbridge Hotel,ST Signature Lite,Q Loft Hotels@Bedok (SG Clean Certified),Amrise Hotel,Butternut Tree Hotel (SG Clean Certification),Bliss Hotel Singapore (SG Clean Certified),ST Signature Chinatown(SG Clean Certified),Arton Boutique Hotel (SG Clean Certified),RedDoorz Hotel near Marine Parade Central (SG Clean Certified),RedDoorz Hotel @ Geylang (SG Clean Certified),Summer View Hotel(SG Clean),XY Hotel Bugis by ASANDA Hotels and Resorts (SG Clean Certified),RedDoorz Hotel Plus @ Little India (SG Clean Certified),Classique Hotel (SG Clean Certified),Hotel NuVe - SG Clean Certified,Populous Hotel @ Bugis (SG Clean Certified),ST Signature Bugis Beach,RELC International Hotel,Spacepod@lavender,Four Seasons Hotel Singapore (SG Clean Certified),MET A Space Pod @ Boat Quay,K Hotel 14,Hotel NuVe Urbane - SG Clean Certified,"Four Points by Sheraton Singapore, Riverview (SG Clean Certified)",Galaxy Pods @ Chinatown,Aliwal Park Hotel,Backpackers' Inn Chinatown,Hotel 81 Tristar (SG Clean Certified),The Warehouse Hotel,The Quay Hotel West Coast,RedDoorz Hotel @ Aljunied (SG Clean Certified),Harbour Ville Hotel - SG Clean Certified,Harbour Ville Hotel Hamilton - SG Clean Certified,Kam Leng Hotel (SG Clean Certified),Hotel 81 Premier Star (SG Clean Certified),Raffles Hotel Singapore,Arianna Hotel,Hotel Conforto,ST Signature - Dusk Bugis Beach,The Haven by JetQuay,Capella The Club Residences Singapore,ST Signature - Dawn Bugis Beach,Lai Ming Hotel Cosmoland (SG Clean Certified),MET A Space Pod @ Arab Street,Fragrance Hotel - Rose (SG Clean Certified),The Noble Hotel (SG Clean Certification),ZEN Rooms Oasis (SG Clean & Staycation Certified),Fragrance Hotel - Kovan (SG Clean Certified),Hotel 81 Elegance,CapsulePod@Aljunied,Hotel Clover 5 Hongkong Street (SG Clean),ZEN Rooms Novena,Rest Bugis Hotel(SG Clean),Spacepod@com,Hotel 81 Changi (SG Clean Certified),RedDoorz Hotel Premium @ Serangoon (SG Clean Certified),Resorts World Sentosa - Crockfords Tower,S Inn Clarke Quay,AMOY by Far East Hospitality (SG Clean Certified),ZEN Premium Kampong Glam,Hotel 165,YWCA Fort Canning (SG Clean Certified),Hotel 81 Dickson,Hotel 81 Chinatown,K Space Inn 569,Lodge 41,Singapore Marriott Tang Plaza Hotel (SG Clean Certified),RedDoorz Premium @ Balestier (SG Clean Certified),Hotel 81 Balestier,Hotel 81 Princess (SG Clean Certified),Hotel 81 Kovan,New Cape Inn,"The Vagabond Club, Singapore, a Tribute Portfolio Hotel",VIP Hotel,ibis budget Singapore Pearl (SG Clean Certified),K Hotel 12,RedDoorz Hostel @ Little India,GALLOP HILL TOP RESORT,ibis budget Singapore Imperial (SG Clean Certified),YMCA @ One Orchard,Executive Master Bedroom with Nature Environment,Diamond Hotel,CUBE Family Boutique Capsule Hotel @ Chinatown (SG Clean Certified),Atlantis Pods @ Chinatown,Fragrance Hotel - Oasis (SG Clean Certified),Jayleen Clarke Quay Hotel (SG Clean Certified),Atlantis Pods @ Little India,Q Loft Hotels@Geylang,Jayleen 1918 Hotel (SG Clean Certified),5footway.inn Project Chinatown,Bond Boutique Capsule Hotel,Hotel Clover The Arts,Hotel 81 Osaka,ibis budget Singapore Mount Faber (SG Clean Certified),ZEN Rooms Clarke Quay,Campbell Inn,Asphodel Inn,Fragrance Hotel - Ocean View (SG Clean Certified),Perak Hotel,Greendili Backpackers Hostel,The Pod @ Beach Road Boutique Capsule Hotel (SGClean Certified),Traveller@SG Hostel,"Park View Hotel (SG Clean, Staycation Approved)",Dream Lodge,OSS Backpackers Hostel,Sandpiper Hotel (SG Clean Certified),Fragrance Hotel - Balestier (SG Clean Certified),Mori Hostel Singapore,The Hive Singapore Hostel,K2 Guest House,Hipstercity Hostel,Hotel 81 Lucky (SG Clean Certified),Marrison Hotel (SG Clean Certified),Vintage Inn Boutique Capsule @ Little India,ZEN Rooms Orchard,Fragrance Hotel - Lavender (SG Clean Certified),Wanderloft Capsule Hostel,RedDoorz Hostel @ Clarke Quay,BEAT. Sports Hostel,Royal Hostel Singapore,Snooze Inn @Dickson Road,Spacepod@SG,Fragrance Hotel - Viva (SG Clean Certified),Hotel Clover 7,"The InnCrowd Backpackers' Hostel, Singapore",Drop Inn Singapore,ibis budget Singapore Selegie (SG Clean),Fragrance Hotel - Classic (SG Clean Certified),Blue Jazz Hostel,ZEN Rooms Bukit Merah,Cube Boutique Capsule Hotel @ Chinatown (SG Clean Certified),BEAT. Capsule Hostel @ Boat Quay,ZEN Rooms Arab Street,Capsule Pod Boutique Hostel,BudgetOne Hotel,Gap Year Hostel,Snooze Inn @ Dunlop Street,ZEN Rooms People's Park Complex,Royal Lodge @ Pagoda Street,the11room,RedDoorz Hostel near Race Course Road,The Amazing Inn,Vintage Inn @ Clarke Quay,Beary Best! Chinatown,ZEN Hostel Clarke Quay,Metropolitan YMCA Singapore,Pine Hostel @ Lavender,Comfy Studio 6 by ReCharge,ZEN Rooms Boat Quay,River City Inn,ZEN Hostel Race Course Rd,Seng Wah Hotel,Backpacker's Hostel @ The Little Red Dot,Joyfor Backpacker Hostel Kallang (SG Clean),Backpacker Cozy Corner Guesthouse,Urban Hostel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-02,M Social Singapore,YOTEL Singapore Orchard Road (SG Clean Certified),Hotel G Singapore (SG Clean Certified),Resorts World Sentosa - Hotel Michael (SG Clean Certified),Amara Sanctuary Resort Sentosa (SG Clean Certified),Pan Pacific Serviced Suites Beach Road (SG Clean Certified),Mandarin Orchard Singapore -SG Clean Certified,Hotel Boss,Carlton Hotel Singapore - SG Clean Certified,Goodwood Park Hotel (SG Clean Certified),lyf Funan Singapore,PARKROYAL on Beach Road Singapore (SG Clean Certified),InterContinental Singapore (SG Clean Certified),Resorts World Sentosa - Equarius Hotel (SG Clean Certified),Hilton Singapore (SG Clean Certified),Hotel Royal (SG Clean Certified),"Capri by Fraser - Changi City (SG Clean Certified,Staycation approved)",YOTELAIR Singapore Changi Airport at Jewel (SG Clean Certified),Marina Bay Sands (SG Clean Certified),One Farrer Hotel (SG Clean),Champion Hotel,Fairmont Singapore (SG Clean Certified),Hotel Soloha @ Chinatown (SG Clean),Hotel Mono - (SG Clean Certified),Q Loft Hotel1929@Chinatown,The Capitol Kempinski Hotel Singapore (SG Clean Certified),Strand Hotel (SG Clean Certified),Orchard Hotel Singapore,W Singapore - Sentosa Cove (SG Clean Certified),Robertson Quay Hotel,Amara Singapore (SG Clean Certified),Grand Hyatt Singapore,Oasia Hotel Downtown Singapore by Far East Hospitality (SG Clean Certified),Ascott Orchard Singapore (SG Clean Certified),"The Ritz-Carlton, Millenia Singapore",Ascott Raffles Place Singapore,The Fullerton Hotel,Park 22 Hotel Little India (SG Clean Certified & Staycation Approved),"Aqueen Hotel Paya Lebar (SG Clean, Staycation Approved)",The St. Regis Singapore (SG Clean Certified),Orchid Country Club,"Hotel 1887, The New Opera House",Lloyds Inn,Village Hotel Bugis by Far East Hospitality (SG Clean Certified),Hotel NuVe Heritage - SG Clean Certified,Value Hotel Thomson,Changi Cove,Andaz Singapore - A Concept by Hyatt (SG Clean Certified),Porcelain Hotel by JL Asia (SG Clean Certified),Q Loft Hotels@Mackenzie,Sofitel Singapore City Centre (SG Clean Certified),Sheraton Towers Singapore (SG Clean Certified),Oakwood Premier AMTD Singapore,Ramada by Wyndham Singapore at Zhongshan Park (SG Clean Certified),Champion Hotel City,York Hotel (SG Clean Certified),five/6 Hotel Splendour (SG Clean Certified),Nostalgia Hotel (SG Clean Certified),Villa Samadhi Singapore by Samadhi,The Quay Hotel,ONE15 Marina Sentosa Cove Singapore (SG Clean Certified),Crowne Plaza Changi Airport,Orchard Rendezvous Hotel by Far East Hospitality (SG Clean Certified),Hotel Clover 769 North Bridge Road,Classique Hotel (SG Clean Certified),Hotel Supreme,Hotel Bencoolen @ Hong Kong Street (SG Clean Certified ),The Keong Saik Hotel,Venue Hotel,J8 Hotel (SG Clean Certified),Mayo Inn (Staycation Approved),Venue Hotel The Lily,The Great Madras,Darlene Hotel,Mandarin Oriental Singapore,The Sultan (SG Clean),Hotel Yan (SG Clean),Santa Grand Hotel East Coast (SG Clean),Hotel 81 Premier Hollywood (SG Clean Certified),Hotel Royal @ Queens (SG Clean Certified),ST Signature Tanjong Pagar,Arcadia Hotel,"Aerotel Transit Hotel, Terminal 1",The Fullerton Bay Hotel,ST Signature Jalan Besar SG Clean,Hotel NuVe Elements Clarke Quay - SG Clean Certified,Hotel Classic by Venue (SG Clean Certified),Amrise Hotel,Tai Hoe Hotel (SG Clean Certified),"Aqueen Hotel Lavender (SG Clean, Staycation Approved)","PARKROYAL COLLECTION Pickering, Singapore",Hotel Bencoolen (SG Clean Certified),The Southbridge Hotel,ST Signature Lite,Q Loft Hotels@Bedok (SG Clean Certified),Hotel 1888 Collection (SG Clean),ST Signature - Dawn Bugis Beach,Hotel 81 Orchid (SG Clean Certified),Bliss Hotel Singapore (SG Clean Certified),Butternut Tree Hotel (SG Clean Certification),ST Signature Chinatown(SG Clean Certified),Arton Boutique Hotel (SG Clean Certified),RedDoorz Hotel near Marine Parade Central (SG Clean Certified),K Hotel 14,RedDoorz Hotel @ Geylang (SG Clean Certified),Summer View Hotel(SG Clean),XY Hotel Bugis by ASANDA Hotels and Resorts (SG Clean Certified),RedDoorz Hotel Plus @ Little India (SG Clean Certified),K Hotel,Hotel NuVe - SG Clean Certified,Populous Hotel @ Bugis (SG Clean Certified),Hotel 81 Premier Star (SG Clean Certified),ST Signature Bugis Beach,RELC International Hotel,Spacepod@lavender,MET A Space Pod @ Boat Quay,Four Chain View Hotel,Hotel NuVe Urbane - SG Clean Certified,"Four Points by Sheraton Singapore, Riverview (SG Clean Certified)",Galaxy Pods @ Chinatown,K Hotel 8,Aliwal Park Hotel,Backpackers' Inn Chinatown,Hotel 81 Tristar (SG Clean Certified),The Quay Hotel West Coast,The Warehouse Hotel,Four Seasons Hotel Singapore (SG Clean Certified),RedDoorz Hotel @ Aljunied (SG Clean Certified),Harbour Ville Hotel - SG Clean Certified,Harbour Ville Hotel Hamilton - SG Clean Certified,Kam Leng Hotel (SG Clean Certified),Raffles Hotel Singapore,Hotel 81 Princess (SG Clean Certified),Arianna Hotel,Hotel Conforto,The Haven by JetQuay,ST Signature - Dusk Bugis Beach,The Noble Hotel (SG Clean Certification),Hotel 81 Changi (SG Clean Certified),Lai Ming Hotel Cosmoland (SG Clean Certified),MET A Space Pod @ Arab Street,Fragrance Hotel - Kovan (SG Clean Certified),Hotel 81 Kovan,Fragrance Hotel - Rose (SG Clean Certified),Hotel 81 Balestier,ZEN Rooms Oasis (SG Clean & Staycation Certified),La Mode (Sophia) Hotel,CapsulePod@Aljunied,Hotel 81 Elegance,Singapore Marriott Tang Plaza Hotel (SG Clean Certified),Hotel Clover 5 Hongkong Street (SG Clean),ZEN Rooms Novena,Rest Bugis Hotel(SG Clean),Spacepod@com,RedDoorz Hotel Premium @ Serangoon (SG Clean Certified),Resorts World Sentosa - Crockfords Tower,S Inn Clarke Quay,AMOY by Far East Hospitality (SG Clean Certified),Hotel 165,ZEN Premium Kampong Glam,YWCA Fort Canning (SG Clean Certified),Hotel 81 Dickson,Hotel 81 Chinatown,Lodge 41,K Hotel 12,RedDoorz Premium @ Balestier (SG Clean Certified),New Cape Inn,ibis budget Singapore West Coast (SG Clean Certified),"The Vagabond Club, Singapore, a Tribute Portfolio Hotel",VIP Hotel,Meriton Hotel,CUBE Family Boutique Capsule Hotel @ Chinatown (SG Clean Certified),JH Hotel,ibis budget Singapore Pearl (SG Clean Certified),Hotel Fuji,RedDoorz Hostel @ Little India,K Space Inn 569,Spacepod@hive,K Space Inn 569,Spacepod@hive,Pasir Panjang Inn,New Orchid Hotel,Hotel 81 Palace (SG Clean Certified),South East Asia Hotel,ibis budget Singapore Sapphire (SG Clean Certified),The Inn at Temple Street Hotel,RM Hotel (SG Clean Certified),Jamilla Boutique Inn,GALLOP HILL TOP RESORT,ibis budget Singapore Imperial (SG Clean Certified),S Inn Chinatown,YMCA @ One Orchard,D'Hotel Singapore (SG Clean),Executive Master Bedroom with Nature Environment,Diamond Hotel,Atlantis Pods @ Chinatown,Fragrance Hotel - Oasis (SG Clean Certified),Jayleen Clarke Quay Hotel (SG Clean Certified),Q Loft Hotels@Geylang,Atlantis Pods @ Little India,Jayleen 1918 Hotel (SG Clean Certified),Hotel 81 Lucky (SG Clean Certified),BudgetOne Hotel,Bond Boutique Capsule Hotel,Hotel Clover The Arts,Hotel 81 Osaka,ibis budget Singapore Mount Faber (SG Clean Certified),Fragrance Hotel - Balestier (SG Clean Certified),ZEN Rooms Clarke Quay,Campbell Inn,Asphodel Inn,Fragrance Hotel - Ocean View (SG Clean Certified),Perak Hotel,Greendili Backpackers Hostel,The Pod @ Beach Road Boutique Capsule Hotel (SGClean Certified),Traveller@SG Hostel,"Park View Hotel (SG Clean, Staycation Approved)",Dream Lodge,OSS Backpackers Hostel,Sandpiper Hotel (SG Clean Certified),Kim Tian Hotel,Mori Hostel Singapore,The Hive Singapore Hostel,Hipstercity Hostel,K2 Guest House,Marrison Hotel (SG Clean Certified),ZEN Rooms Orchard,Vintage Inn Boutique Capsule @ Little India,5footway.inn Project Chinatown,Royal Hostel Singapore,Fragrance Hotel - Lavender (SG Clean Certified),Wanderloft Capsule Hostel,RedDoorz Hostel @ Clarke Quay,BEAT. Sports Hostel,Snooze Inn @Dickson Road,Spacepod@SG,Amber Hotel Katong,Fragrance Hotel - Viva (SG Clean Certified),Hotel Clover 7,"The InnCrowd Backpackers' Hostel, Singapore",ZEN Rooms Geylang,Kim Tian Hotel (Star),Drop Inn Singapore,ibis budget Singapore Selegie (SG Clean),Fragrance Hotel - Classic (SG Clean Certified),Kim Tian Hotel (Han),Blue Jazz Hostel,ZEN Rooms Bukit Merah,Cube Boutique Capsule Hotel @ Chinatown (SG Clean Certified),BEAT. Capsule Hostel @ Boat Quay,ZEN Rooms Arab Street,Capsule Pod Boutique Hostel,The Amazing Inn,Gap Year Hostel,Snooze Inn @ Dunlop Street,ZEN Rooms People's Park Complex,ZEN Rooms Boat Quay,Aqueen Hotel Balestier,River City Inn,ZEN Hostel Race Course Rd,Backpacker's Hostel @ The Little Red Dot,Joyfor Backpacker Hostel Kallang (SG Clean),Backpacker Cozy Corner Guesthouse,D'Hotel,Urban Hostel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-03,YOTEL Singapore Orchard Road (SG Clean Certified),M Social Singapore,Hotel G Singapore (SG Clean Certified),Resorts World Sentosa - Equarius Hotel (SG Clean Certified),Resorts World Sentosa - Hotel Michael (SG Clean Certified),Pan Pacific Serviced Suites Beach Road (SG Clean Certified),Mandarin Orchard Singapore -SG Clean Certified,Amara Sanctuary Resort Sentosa (SG Clean Certified),Hotel Boss,Carlton Hotel Singapore - SG Clean Certified,Goodwood Park Hotel (SG Clean Certified),ONE15 Marina Sentosa Cove Singapore (SG Clean Certified),lyf Funan Singapore,PARKROYAL on Beach Road Singapore (SG Clean Certified),InterContinental Singapore (SG Clean Certified),Hilton Singapore (SG Clean Certified),"Capri by Fraser - Changi City (SG Clean Certified,Staycation approved)",YOTELAIR Singapore Changi Airport at Jewel (SG Clean Certified),Marina Bay Sands (SG Clean Certified),One Farrer Hotel (SG Clean),Crowne Plaza Changi Airport,Champion Hotel,Fairmont Singapore (SG Clean Certified),Hotel Soloha @ Chinatown (SG Clean),Hotel Mono - (SG Clean Certified),Hotel Royal (SG Clean Certified),Q Loft Hotel1929@Chinatown,The Capitol Kempinski Hotel Singapore (SG Clean Certified),Strand Hotel (SG Clean Certified),W Singapore - Sentosa Cove (SG Clean Certified),Amara Singapore (SG Clean Certified),Grand Hyatt Singapore,Orchard Hotel Singapore,Oasia Hotel Downtown Singapore by Far East Hospitality (SG Clean Certified),Ascott Orchard Singapore (SG Clean Certified),"The Ritz-Carlton, Millenia Singapore",Ascott Raffles Place Singapore,The Fullerton Hotel,Park 22 Hotel Little India (SG Clean Certified & Staycation Approved),"Aqueen Hotel Paya Lebar (SG Clean, Staycation Approved)",The St. Regis Singapore (SG Clean Certified),Robertson Quay Hotel,"Hotel 1887, The New Opera House",Lloyds Inn,Village Hotel Bugis by Far East Hospitality (SG Clean Certified),Amrise Hotel,Tai Hoe Hotel (SG Clean Certified),Hotel 1888 Collection (SG Clean),Bliss Hotel Singapore (SG Clean Certified),"Aqueen Hotel Lavender (SG Clean, Staycation Approved)",Hotel Bencoolen (SG Clean Certified),The Southbridge Hotel,Q Loft Hotels@Bedok (SG Clean Certified),ST Signature Lite,ST Signature - Dawn Bugis Beach,Hotel 81 Orchid (SG Clean Certified),Butternut Tree Hotel (SG Clean Certification),ST Signature Chinatown(SG Clean Certified),Arton Boutique Hotel (SG Clean Certified),RedDoorz Hotel near Marine Parade Central (SG Clean Certified),RedDoorz Hotel @ Geylang (SG Clean Certified),Summer View Hotel(SG Clean),XY Hotel Bugis by ASANDA Hotels and Resorts (SG Clean Certified),RedDoorz Hotel Plus @ Little India (SG Clean Certified),K Hotel,Hotel NuVe - SG Clean Certified,Populous Hotel @ Bugis (SG Clean Certified),Hotel 81 Premier Star (SG Clean Certified),ST Signature Bugis Beach,RELC International Hotel,Spacepod@lavender,MET A Space Pod @ Boat Quay,Four Chain View Hotel,"Four Points by Sheraton Singapore, Riverview (SG Clean Certified)",Raffles Hotel Singapore,Galaxy Pods @ Chinatown,K Hotel 8,Aliwal Park Hotel,Backpackers' Inn Chinatown,Hotel 81 Tristar (SG Clean Certified),The Warehouse Hotel,The Quay Hotel West Coast,Four Seasons Hotel Singapore (SG Clean Certified),RedDoorz Hotel @ Aljunied (SG Clean Certified),Harbour Ville Hotel - SG Clean Certified,Harbour Ville Hotel Hamilton - SG Clean Certified,Kam Leng Hotel (SG Clean Certified),Hotel 81 Princess (SG Clean Certified),Arianna Hotel,The Haven by JetQuay,ST Signature - Dusk Bugis Beach,The Noble Hotel (SG Clean Certification),Hotel 81 Changi (SG Clean Certified),Hotel NuVe Urbane - SG Clean Certified,Lai Ming Hotel Cosmoland (SG Clean Certified),MET A Space Pod @ Arab Street,Fragrance Hotel - Kovan (SG Clean Certified),Hotel 81 Kovan,Fragrance Hotel - Rose (SG Clean Certified),Hotel 81 Balestier,ZEN Rooms Oasis (SG Clean & Staycation Certified),La Mode (Sophia) Hotel,CapsulePod@Aljunied,Hotel 81 Elegance,Singapore Marriott Tang Plaza Hotel (SG Clean Certified),Hotel Clover 5 Hongkong Street (SG Clean),ZEN Rooms Novena,Rest Bugis Hotel(SG Clean),RedDoorz Hotel Premium @ Serangoon (SG Clean Certified),Spacepod@com,Resorts World Sentosa - Crockfords Tower,AMOY by Far East Hospitality (SG Clean Certified),S Inn Clarke Quay,Hotel 165,ZEN Premium Kampong Glam,YWCA Fort Canning (SG Clean Certified),Hotel 81 Dickson,Hotel 81 Chinatown,Lodge 41,K Hotel 12,RedDoorz Premium @ Balestier (SG Clean Certified),ibis budget Singapore West Coast (SG Clean Certified),"The Vagabond Club, Singapore, a Tribute Portfolio Hotel",New Cape Inn,VIP Hotel,Meriton Hotel,Spacepod@hive,New Orchid Hotel,Hotel 81 Palace (SG Clean Certified),South East Asia Hotel,ibis budget Singapore Sapphire (SG Clean Certified),The Inn at Temple Street Hotel,RM Hotel (SG Clean Certified),Jamilla Boutique Inn,GALLOP HILL TOP RESORT,ibis budget Singapore Imperial (SG Clean Certified),S Inn Chinatown,YMCA @ One Orchard,D'Hotel Singapore (SG Clean),Executive Master Bedroom with Nature Environment,Diamond Hotel,Atlantis Pods @ Chinatown,Fragrance Hotel - Oasis (SG Clean Certified),Jayleen Clarke Quay Hotel (SG Clean Certified),Jayleen 1918 Hotel (SG Clean Certified),Atlantis Pods @ Little India,Hotel 81 Lucky (SG Clean Certified),BudgetOne Hotel,Bond Boutique Capsule Hotel,Hotel Clover The Arts,ibis budget Singapore Mount Faber (SG Clean Certified),Hotel 81 Osaka,ZEN Rooms Clarke Quay,Fragrance Hotel - Balestier (SG Clean Certified),Campbell Inn,Asphodel Inn,Fragrance Hotel - Ocean View (SG Clean Certified),Perak Hotel,Greendili Backpackers Hostel,The Pod @ Beach Road Boutique Capsule Hotel (SGClean Certified),Traveller@SG Hostel,"Park View Hotel (SG Clean, Staycation Approved)",OSS Backpackers Hostel,Dream Lodge,Sandpiper Hotel (SG Clean Certified),Kim Tian Hotel,Hipstercity Hostel,Mori Hostel Singapore,The Hive Singapore Hostel,K2 Guest House,Q Loft Hotels@Geylang,Marrison Hotel (SG Clean Certified),ZEN Rooms Orchard,Vintage Inn Boutique Capsule @ Little India,Royal Hostel Singapore,5footway.inn Project Chinatown,Fragrance Hotel - Lavender (SG Clean Certified),Wanderloft Capsule Hostel,BEAT. Sports Hostel,RedDoorz Hostel @ Clarke Quay,Snooze Inn @Dickson Road,Spacepod@SG,Amber Hotel Katong,Fragrance Hotel - Viva (SG Clean Certified),Hotel Clover 7,"The InnCrowd Backpackers' Hostel, Singapore",ZEN Rooms Geylang,Kim Tian Hotel (Star),Drop Inn Singapore,ibis budget Singapore Selegie (SG Clean),Fragrance Hotel - Classic (SG Clean Certified),ibis budget Singapore Bugis,Kim Tian Hotel (Han),Blue Jazz Hostel,ZEN Rooms Bukit Merah,Cube Boutique Capsule Hotel @ Chinatown (SG Clean Certified),BEAT. Capsule Hostel @ Boat Quay,ZEN Rooms Arab Street,Capsule Pod Boutique Hostel,The Amazing Inn,Gap Year Hostel,Snooze Inn @ Dunlop Street,ZEN Rooms People's Park Complex,Royal Lodge @ Pagoda Street,RedDoorz Hostel near Race Course Road,the11room,Vintage Inn @ Clarke Quay,K Space Inn 14,Beary Best! Chinatown,ZEN Hostel Clarke Quay,Metropolitan YMCA Singapore,Pine Hostel @ Lavender,Seng Wah Hotel,River City Inn,Urban Hostel,Aqueen Hotel Balestier,ZEN Rooms Boat Quay,ZEN Hostel Race Course Rd,River City Inn,Backpacker's Hostel @ The Little Red Dot,Joyfor Backpacker Hostel Kallang (SG Clean),Backpacker Cozy Corner Guesthouse,D'Hotel,Urban Hostel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
